,user,date,text,favorite_count,busqueda
793,ArturoBSB,Fri Oct 16 19:07:29 +0000 2020,"XHGC Canal 5 al servicio de la comunidad: 
Amigos twitteros se solicita de su colaboración para localizar a Ana Lau… https://t.co/F96IuVUZoQ",0,busqueda
794,Danny__Rocker,Fri Oct 16 18:58:01 +0000 2020,Pésimo servicio @bbva abren hasta las 10 la sucursal nos tienen formados más de una hora para salir a decir que no… https://t.co/9AM3xBoUxm,0,busqueda
795,PatoMon04,Fri Oct 16 18:57:22 +0000 2020,"@gaby_cam Por eso mejor ocupo los medios a distancia, el servicio a cliente es una basura y no solo en BBVA también… https://t.co/Mu5mAuzFBT",0,busqueda
798,Gaffess,Fri Oct 16 18:05:06 +0000 2020,"#hsbc
Tu servicio al cliente malo
Tu banca móvil malísima
total CTM

Voy a buscar a #BBVA a ver si ellos si tienen… https://t.co/SMsDhZL3vq",1,busqueda
799,maxalab,Fri Oct 16 18:01:52 +0000 2020,"@mercadopago tengo un problema, no me permiten utilizar mi tarjeta Visa crédito para un pago por point, en Visa sol… https://t.co/lGRl2Huepl",0,busqueda
803,BBVARe_mx,Fri Oct 16 17:26:01 +0000 2020,"@gaby_cam @bbva Hola @gaby_cam, lamentamos la situación y queremos cambiar esta mala experiencia que tuviste, por f… https://t.co/eDnSUN5jvC",38,busqueda
804,DienteMagico,Fri Oct 16 17:17:18 +0000 2020,"Les voy a decir algo, hace una semana BBVA se fue de la plaza cerca de mi casa y no saben cómo me altero la vida po… https://t.co/txdICrfost",1,busqueda
805,ClaudiaDelBosq3,Fri Oct 16 17:16:04 +0000 2020,"@BBVA_Mex  Da pésimo servicio, te cobran por seguros que ni pediste y mucho menos autorizaste, mi van dos veces que… https://t.co/OcQKMWGOJ5",0,busqueda
806,monytuits,Fri Oct 16 16:55:02 +0000 2020,"@Soyfurrr BBVA. Jamás Santander, no son el peor banco de Mexico sino del mundo, así qué ni se te ocurra. Ahh y HSBC también pésimo servicio.",0,busqueda
807,Oscuro_Sama,Fri Oct 16 16:43:02 +0000 2020,@Soyfurrr Yo boté a Banamex y Banorte por qué su servicio esta del asco. Y ahorita soy feliz con BBVA PEEEERO las m… https://t.co/jE3NS7fudA,1,busqueda
808,BBVARe_mx,Fri Oct 16 16:36:33 +0000 2020,"@Tupinshipadre Hola, buenos días. Te atiende Fernando. Te compartimos la liga de sucursales que no se encuentran en… https://t.co/sc6VV76KfO",0,busqueda
809,_CHERRYLU,Fri Oct 16 16:29:05 +0000 2020,"Acaso hay peor servicio al cliente que el de @BBVA_Colombia? Vas a la oficina y te dicen q toca llamar, llamas y te… https://t.co/8yk05WRx6Q",0,busqueda
810,Dulmacaco,Fri Oct 16 16:04:27 +0000 2020,"@Soyfurrr Yo uso Banorte y no he tenido ningún problema, pero BBVA la verdad su app es una maravilla, no dudo que e… https://t.co/5Rdumxkbdd",1,busqueda
811,alberto_saldana,Fri Oct 16 16:02:45 +0000 2020,@Klo_1989 @AldoChavezV Ojala pero “esta bien” metes la tarjeta y dice: temporalmente fuera de servicio 💔 y pues le… https://t.co/r7jwUAxoup,0,busqueda
812,juliquinren,Fri Oct 16 15:37:25 +0000 2020,@JulianSteban8 @BBVA_Colombia Que rabia me da y que falta de respeto! Les falta TODO en servicio al cliente!!!!,1,busqueda
813,vebuart_1,Fri Oct 16 15:36:40 +0000 2020,"@SantanderMx 
Pésimo servicio en tiempos de #COVID19 y Te atreves a poner ""Sonrie"" afuera de la sucursal que cinism… https://t.co/TVjG9380oF",0,busqueda
815,UrsuRv,Fri Oct 16 14:24:42 +0000 2020,"Que cagado que te hablen de @bbva y como no les compras un servicio extra, te desean que te roben todo tu dinero 🥴💩💩💩",0,busqueda
816,AraosKari,Fri Oct 16 14:00:07 +0000 2020,"@JugoDeCorozo_ Trillones de veces Bancolombia!!!! En BBVA ni siquiera hay call Center, según ellos el servicio al c… https://t.co/9DSXkDf3So",2,busqueda
818,sandysierram15,Fri Oct 16 13:31:56 +0000 2020,"Neta, pésimo servicio en @BBVA_Mex la “practicaja” reteniendo dinero y el personal súper incapaz. 
 Tipo, “llame y… https://t.co/PCEcLrdl7K",2,busqueda
819,cocoharperboo,Fri Oct 16 13:19:20 +0000 2020,"@BBVA_Colombia  resulta ser el peor banco del mundo más de una semana para cancelar una tarjeta, mil trabajas, pési… https://t.co/kdwJCcdtzS",0,busqueda
820,Mariarmad,Fri Oct 16 11:12:07 +0000 2020,"@PercevalT En el banco BBVA de mi barrio ha desaparecido el servicio de caja, por supuesto subiendo las comisiones… https://t.co/SMHr8pxnTH",2,busqueda
822,esangelcom,Fri Oct 16 08:55:46 +0000 2020,"@PercevalT @bbva Sinceramente entiendo q los bancos quieran desentenderse de ciertos servicios 
 
Pero si les moles… https://t.co/fFEWNDslBI",1,busqueda
823,lucicas,Fri Oct 16 03:18:18 +0000 2020,"RT @bbvaempresas_es: “He aprendido a llevar la contabilidad, a hacer un plan de negocio, a organizar lo mío, que es el servicio de internet…",0,busqueda
824,Lun208,Fri Oct 16 02:17:36 +0000 2020,@JenniferBlanco9 @BBVA_Colombia @bbva @SFCsupervisor El mismo día que me dí cuenta que me descontaron 16k de la nad… https://t.co/1kMT1ZBWGH,1,busqueda
825,Ramses_Ramirez7,Fri Oct 16 01:42:51 +0000 2020,@ReportAcero @heybanco @BBVA_Mex Hoy realicé mi trámite con ustedes para conocer su banco y servicio pero me enviar… https://t.co/2ptHpGySBc,0,busqueda
826,BBVASeguros_mx,Thu Oct 15 21:23:02 +0000 2020,"@Erika12738004 Hola Erika, gracias por escribir en Twitter de BBVA Seguros, por favor, te pedimos que revises horar… https://t.co/3hg8jZ0jRe",0,busqueda
827,nathalyeherrera,Thu Oct 15 21:10:58 +0000 2020,"@BBVA_Colombia Esta es la ÚNICA acción qué hacen, quien va a pagar los intereses y mora? PÉSIMO SERVICIO NO HACEN N… https://t.co/3rxZMQBxvq",0,busqueda
829,hermeslcc,Thu Oct 15 20:57:08 +0000 2020,@BBVA_Mex ¿cómo puedo reportar el mal servicio de una sucursal y su personal?,0,busqueda
830,nathalyeherrera,Thu Oct 15 20:41:07 +0000 2020,"@BBVA_Colombia Que servicio el de ustedes, tuve que pagar con intereses sus errores y no, no solucionaron nada. Un… https://t.co/TpeEbsVlxl",0,busqueda
831,csrprzpchc,Thu Oct 15 18:46:46 +0000 2020,"RT @jerezsinfro: 💰 BBVA cobrará 2 EUROS por SACAR DINERO en VENTANILLA 🤬 https://t.co/DfQgww2Vun

❌ Con ello se dificulta el acceso a este…",0,busqueda
832,jerezsinfro,Thu Oct 15 18:43:43 +0000 2020,"💰 BBVA cobrará 2 EUROS por SACAR DINERO en VENTANILLA 🤬 https://t.co/DfQgww2Vun

❌ Con ello se dificulta el acceso… https://t.co/J2d6l4Ejes",2,busqueda
833,IngridObando_,Thu Oct 15 18:27:56 +0000 2020,@bbva que pésimo servicio al cliente tienen,0,busqueda
834,CluGallegos,Thu Oct 15 17:52:10 +0000 2020,"Le dije a la señorita de BBVA que no me interesaba que hablara sobre su seguro de nómina, y me colgó. Nunca había e… https://t.co/P1GUoeT8Lk",8,busqueda
835,canbata,Thu Oct 15 17:22:11 +0000 2020,"@BBVA_Colombia Entiendo eso, solo quería dejar constancia de mi error y la jugada financiera. Porque al final nunca… https://t.co/vCkRQqsJ1f",0,busqueda
836,maritereg,Thu Oct 15 16:51:27 +0000 2020,"Aprendan un poco de @bbva @Citibanamex @ScotiabankMX , jamás te impiden la entrada de tus animales de servicio porq… https://t.co/10EkjCUR4Z",0,busqueda
838,ulisesgarcia18,Thu Oct 15 16:29:31 +0000 2020,"Servicio a la comunidad:

Aguas con las llamadas fake de 🐀🐀 que busca chingarte tu banca móvil. Están refinando su… https://t.co/h6ajU7Wlbr",1,busqueda
839,camiloandresct,Thu Oct 15 16:05:25 +0000 2020,Despues de 2 meses aun no recibo una respuesta por parte del @BBVA_Colombia frente a los abonos a mi crédito. Que f… https://t.co/hcdeACccaN,0,busqueda
840,david_enriqe,Thu Oct 15 16:00:27 +0000 2020,@BBVARe_mx pesimo servicio en la linea bbva mas de 1 hora en linea y no pueden resolver una aclaracion.,0,busqueda
843,mariapcharlie,Thu Oct 15 14:52:02 +0000 2020,"@bbva_argentina se hacen los que responde x privado pero te dan el mismo telefon que no contrsta nadie.
Es un banco… https://t.co/UTo8U1p1Xm",0,busqueda
845,ardillita79,Thu Oct 15 13:39:29 +0000 2020,#BBVA Qué pasa con su servicio? Porqué se burlan del cliente?,0,busqueda
846,ardillita79,Thu Oct 15 13:38:48 +0000 2020,"El servicio telefónico de #BBVA  es una porquería. Te dejan esperando, no te resuelven y solamente son repetitivos.… https://t.co/f0dbMZtu3m",0,busqueda
847,GEORGECICLYNG,Thu Oct 15 13:31:49 +0000 2020,"@BBVARe_mx Una mas de bbva, cajeros automáticos, practicajas, de walmart nativitas fuera de SERVICIO!!!

NOS VAMOS A BANQUITO AZTECA",0,busqueda
848,Vernica49166461,Thu Oct 15 11:32:45 +0000 2020,@bbva_argentina Desde ayer llamé todo el día a 0800 y dice q el sistema esta fuera de servicio necesito respuesta urgente.,0,busqueda
849,ElAsesorFinanci,Thu Oct 15 09:39:47 +0000 2020,ODDO BHF y BBVA se unen para potenciar el servicio de bróker en España y Portugal https://t.co/8pfA92328D,0,busqueda
850,rgutierrezmv,Thu Oct 15 07:27:27 +0000 2020,"D_Financiero: BBVA se alía con Oddo BHF para potenciar el servicio de bróker en España y Portugal 
https://t.co/E7BLzL9yKj",0,busqueda
851,AllisonMtzS,Thu Oct 15 04:45:11 +0000 2020,"ODIO @bbva nunca le dan seguimiento a las aclaraciones, pésimo servicio de los ejecutivos (lacras), llamadas a toda… https://t.co/Tjuq5wd8Ns",0,busqueda
852,gayoso_torres,Thu Oct 15 03:17:19 +0000 2020,"@bbva buenas noches, compré 3 vuelos por Interjet, me acabo de enterar que no volarán más a Cuba. Desde julio/2019… https://t.co/xGrCKOKu4O",0,busqueda
853,cpalac10s,Thu Oct 15 02:11:12 +0000 2020,@BBVARe_mx Lamentable servicio @BBVA_Mex además de que tu Wallet no es funcional desde ningún punto no das solución a tu pésimo servicio 😡,0,busqueda
854,Nicolas01162569,Thu Oct 15 01:45:22 +0000 2020,@BBVA_Colombia por favor hagan lo correcto. No puede ser que se demoren + de un mes para solucionar una queja.  Aye… https://t.co/DsgvFuJhg6,0,busqueda
855,jaspersmx,Thu Oct 15 01:17:04 +0000 2020,"@armandoextremo Me conformo con que las empresas españolas den un buen servicio, que roben todo lo que quieran roba… https://t.co/6H3yfWo0MJ",0,busqueda
856,sky_alfred,Thu Oct 15 00:06:47 +0000 2020,"@CamiRCarp @bbva_argentina Ya me di cuenta, que mal servicio de los bancos 😬😟 igual espero que esa situación no te… https://t.co/CwShY8ebuM",1,busqueda
857,Fabiogalindo6,Thu Oct 15 00:01:20 +0000 2020,@BBVA_Colombia Cobrando servicio de netcash en pandemia y cuarentena son los grandes alivios a las empresas por parte de bbva.,0,busqueda
858,nathalyeherrera,Wed Oct 14 23:26:19 +0000 2020,"@BBVA_Colombia PESIMO hasta más no poder, no solucionan, no cumplen y el servicio en la línea es aún peor.",0,busqueda
859,Moggio3,Wed Oct 14 23:17:37 +0000 2020,RT @expansioncom: BBVA se alía con Oddo BHF para potenciar el servicio de bróker en España y Portugal https://t.co/2dhLycLHeO,0,busqueda
860,RDS1969,Wed Oct 14 23:16:49 +0000 2020,"RT @Vichente_Cruz: @BBVA_Colombia imposible ahora cancelar una tarjeta. No se puede en oficina, solo es viable en la linea porque no contes…",0,busqueda
861,RDS1969,Wed Oct 14 23:15:17 +0000 2020,@BBVA_Colombia definitivamente no saben nada de servicio,0,busqueda
862,RDS1969,Wed Oct 14 23:14:36 +0000 2020,@BBVA_Colombia definitivamente este banco es una porquería. El servicio al cliente es lo peor q puede haber. Se tie… https://t.co/p0oTgKoX3T,0,busqueda
864,AKDJulian,Fri Oct 09 19:19:25 +0000 2020,@jotiskingdom @bbva_argentina Si sos Premium World tenes tu ejecutivo de cuentas personal,0,busqueda
865,Espana_Peru,Fri Oct 09 13:54:46 +0000 2020,"RT @feguiluzl: Muy orgulloso de haber representado a la gran familia de @bbva_peru en la premiación de los World's Best Banks 2020, organiz…",0,busqueda
866,Rache_Conti,Fri Oct 16 17:44:22 +0000 2020,RT @TereMartinH: Bienvenida del #HackathonBBVA2020 con ⁦@ainhoa_campo⁩ y ⁦@Sergio_TorresL⁩ ⁦@bbva⁩ ⁦@BBVA_Mex⁩ ⁦@BBVAInnovation⁩ #hackathon…,0,busqueda
867,BBVAAPIMarket,Fri Oct 16 16:03:07 +0000 2020,"💻 Panel de expertos:

📌 @lopezmoctezuma / Global Head New Business Models, Open Banking and Innovation @bbva.
📌 Fel… https://t.co/pb9lnn1JiG",0,busqueda
868,TereMartinH,Fri Oct 16 15:15:30 +0000 2020,Bienvenida del #HackathonBBVA2020 con ⁦@ainhoa_campo⁩ y ⁦@Sergio_TorresL⁩ ⁦@bbva⁩ ⁦@BBVA_Mex⁩ ⁦@BBVAInnovation⁩… https://t.co/RwDwAArIvP,9,busqueda
869,CentinelaMundo,Fri Oct 16 14:49:03 +0000 2020,"#FelizViernesATodos #innovation 
📌#BBVA ha lanzado #Aqua, una nueva tarjeta pionera en España. 

No tiene impreso e… https://t.co/vmywLsoNWH",0,busqueda
870,vmezadelc,Tue Oct 13 18:31:34 +0000 2020,"RT @elpais_economia: Belén García-Moya, directora de Asesoramiento y Altos patrimonios de Banca Privada de @BBVA_espana: “Se está producien…",0,busqueda
871,RosaliaGonzalo,Tue Oct 13 17:30:06 +0000 2020,"RT @elpais_economia: Belén García-Moya, directora de Asesoramiento y Altos patrimonios de Banca Privada de @BBVA_espana: “Se está producien…",0,busqueda
872,LuisRogelSalaz1,Tue Oct 13 17:27:18 +0000 2020,"RT @elpais_economia: Belén García-Moya, directora de Asesoramiento y Altos patrimonios de Banca Privada de @BBVA_espana: “Se está producien…",0,busqueda
873,guerreroxavierm,Tue Oct 13 17:25:37 +0000 2020,"RT @elpais_economia: Belén García-Moya, directora de Asesoramiento y Altos patrimonios de Banca Privada de @BBVA_espana: “Se está producien…",0,busqueda
874,el_pais,Tue Oct 13 17:22:17 +0000 2020,"RT @elpais_economia: Belén García-Moya, directora de Asesoramiento y Altos patrimonios de Banca Privada de @BBVA_espana: “Se está producien…",0,busqueda
875,elpais_economia,Tue Oct 13 17:20:47 +0000 2020,"Belén García-Moya, directora de Asesoramiento y Altos patrimonios de Banca Privada de @BBVA_espana: “Se está produc… https://t.co/MiIDRixcQd",3,busqueda
876,elpais_economia,Tue Oct 13 09:58:48 +0000 2020,"También participarán Ana Claver, country manager de Robeco España, y Belén García-Moya, directora de Asesoramiento… https://t.co/pFdm67GwjE",0,busqueda
877,monSOStenible,Sat Oct 17 11:58:24 +0000 2020,@antonio_cerrillo_jodar @acerrillo3 periodista ambiental de @lavanguardia felicidades por el #premio a la Difusión… https://t.co/Id1Zmi0BDH,0,busqueda
878,Santi_MBarajas,Sat Oct 17 10:47:38 +0000 2020,RT @Santi_MBarajas: Han concedido a @acerrillo3 el premio a la Difusión del Conocimiento y Sensibilización en Conservación de la Biodiversi…,0,busqueda
879,salud_estepa,Sat Oct 17 10:46:07 +0000 2020,"RT @aquilatierratve: ¡Empieza #AquílaTierra!

Lo hacemos con un galardón: la Fundación BBVA ha premiado la conservación y cuidado del quebr…",0,busqueda
880,llemj,Sat Oct 17 10:27:36 +0000 2020,RT @EFEnoticias: El trabajo conjunto con las comunidades en Borneo (Indonesia) está ayudando en la mitigación de conflictos y evitando la m…,0,busqueda
881,azcano50,Sat Oct 17 10:10:06 +0000 2020,"RT @FundacionBBVA: La Fundación BBVA premia la conservación del quebrantahuesos en España, la protección de orangutanes en Indonesia y el p…",0,busqueda
882,RaulCanay,Sat Oct 17 09:38:15 +0000 2020,"RT @Antena3Galicia: La Fundación BBVA financiará con una beca Leonardo, dotada con 40.000 euros, los trabajos de los investigadores de la @…",0,busqueda
883,Mardelucs,Sat Oct 17 09:31:19 +0000 2020,"Los naturalistas españoles que salvaron de la extinción a esta ave única, Premio Fundación BBVA… https://t.co/IZpGUyQ9ke",0,busqueda
884,BeatrizLaura54,Sat Oct 17 09:22:19 +0000 2020,RT @EFEnoticias: El trabajo conjunto con las comunidades en Borneo (Indonesia) está ayudando en la mitigación de conflictos y evitando la m…,0,busqueda
885,EFEnoticias,Sat Oct 17 09:20:56 +0000 2020,El trabajo conjunto con las comunidades en Borneo (Indonesia) está ayudando en la mitigación de conflictos y evitan… https://t.co/vMIhM42PAY,15,busqueda
886,Pepman34,Sat Oct 17 09:05:26 +0000 2020,"RT @Antena3Galicia: La Fundación BBVA financiará con una beca Leonardo, dotada con 40.000 euros, los trabajos de los investigadores de la @…",0,busqueda
887,dulcereyv,Sat Oct 17 08:59:11 +0000 2020,"RT @Antena3Galicia: La Fundación BBVA financiará con una beca Leonardo, dotada con 40.000 euros, los trabajos de los investigadores de la @…",0,busqueda
888,FelipeGlezSEO,Sat Oct 17 07:14:34 +0000 2020,RT @seo_castro: ¡Merecidos premios! Enhorabuena a todos! @FCQorg https://t.co/LLAI2rXCz5,0,busqueda
889,greenwashingNO,Sat Oct 17 04:56:10 +0000 2020,"RT @ecoticiasRED: Fundación BBVA premia a la Fundación Quebrantahuesos, Fundación IAR y a Antonio Cerrillo por conservar la biodiversidad |…",0,busqueda
890,AlejandroSig,Sat Oct 17 02:22:31 +0000 2020,"RT @ecoticiasRED: Fundación BBVA premia a la Fundación Quebrantahuesos, Fundación IAR y a Antonio Cerrillo por conservar la biodiversidad |…",0,busqueda
891,ecoticiasRED,Sat Oct 17 02:15:03 +0000 2020,"Fundación BBVA premia a la Fundación Quebrantahuesos, Fundación IAR y a Antonio Cerrillo por conservar la biodivers… https://t.co/dMPV2FLlp8",0,busqueda
892,cfuenteslaroche,Fri Oct 16 22:34:32 +0000 2020,"RT @hayfestival_esp: Agradecemos a Fundación BBVA, nuestro socio principal en Perú, que permite la realización del Hay Festivalito en esta…",0,busqueda
893,hayfestival_esp,Fri Oct 16 22:30:00 +0000 2020,"Agradecemos a Fundación BBVA, nuestro socio principal en Perú, que permite la realización del Hay Festivalito en es… https://t.co/Dy69Ktg52S",10,busqueda
894,SEFitopatologia,Fri Oct 16 20:28:20 +0000 2020,"RT @forestpatuva: Estamos de enhorabuena! 🥳🥳
Nuestro compañero Jorge Martín-García ha conseguido la competitiva beca Leonardo de la @Fundac…",0,busqueda
895,seo_castro,Fri Oct 16 20:09:42 +0000 2020,¡Merecidos premios! Enhorabuena a todos! @FCQorg https://t.co/LLAI2rXCz5,2,busqueda
896,losmiserables8,Fri Oct 16 19:04:15 +0000 2020,"RT @FundacionBBVA: La Fundación BBVA premia la conservación del quebrantahuesos en España, la protección de orangutanes en Indonesia y el p…",0,busqueda
897,Susankuki,Fri Oct 16 18:41:55 +0000 2020,RT @Santi_MBarajas: Han concedido a @acerrillo3 el premio a la Difusión del Conocimiento y Sensibilización en Conservación de la Biodiversi…,0,busqueda
898,SaraOrtegaCar,Fri Oct 16 16:41:10 +0000 2020,"Esperanza para el quebrantahuesos 🙏
https://t.co/2njMljhOdB",1,busqueda
899,Genovevagaga,Fri Oct 16 16:25:16 +0000 2020,"RT @aquilatierratve: ¡Empieza #AquílaTierra!

Lo hacemos con un galardón: la Fundación BBVA ha premiado la conservación y cuidado del quebr…",0,busqueda
900,PlanetaTrending,Fri Oct 16 15:19:52 +0000 2020,"RT @EFEverde: El periodista ambiental @acerrillo3, la Fundación Conservación del #Quebrantahuesos y la #FundaciónIAR, de protección de #ora…",0,busqueda
901,AntonioArnau1,Fri Oct 16 13:55:26 +0000 2020,RT @Santi_MBarajas: Han concedido a @acerrillo3 el premio a la Difusión del Conocimiento y Sensibilización en Conservación de la Biodiversi…,0,busqueda
902,LaCHOZADELINDIO,Fri Oct 16 13:35:19 +0000 2020,"RT @aquilatierratve: ¡Empieza #AquílaTierra!

Lo hacemos con un galardón: la Fundación BBVA ha premiado la conservación y cuidado del quebr…",0,busqueda
