,text
2912,"YO necesito saber como mierda voy a recuperar mi home banking si no puedo generar mi CLAVE BBVA EN EL CAJERO NO LA PUEDO GENERAR 
NO ENTIENDEN QUE NO ESTOY PUDIENDO ??? QUE LA SOLUCION NO ES IR AL CAJERO ? 
encima quiero ir a pedir un turno a la sucursal y me piden la clave? como se supone que solucione este problema?"
2913,"Hola llame a todos los números posibles y no me atiende nadie, necesito que me envíen una nueva tarjeta de débito y una forma de poder retirar efectivo sin tarjeta ya que por caja no me lo permiten a través del homebanking no puedo ya que no cuento con una clave sms ni token y para realizarla tengo que usar la tarjeta de débito que no me funciona y tengo plata apretada en la tarjeta. Espero su respuesta gracias"
2914,Estaría bueno que si siguen COBRANDO su servicio me den el derecho de comunicarme con ustedes! Parece un chiste. Ya intente hacer lo del formulario. Cobran lo que quieren pero no me dan el derecho siquiera de consultar.
2915,Imposible comunicarme con ustedes. Hice el reclamo nro FNB2226104 y tampoco responden! 😡
2916,Me llegan mails de inicio de reclamo y de cierre en el mismo instante. Quiero dar la baja!!!
2917,Culpa deberían sentir ustedes ante la no resolución de reclamos de sus clientes!  Tengo 5 reclamos por home banking por bonificación de Go no realizada en una compra del 15/4. Ninguna respuesta. Van 2 resúmenes y nadie se contactó conmigo. Uno de los números de reclamo es  el 9107810162007. Por favor ! Entiendo que la línea telefónica BBVA no esté funcionando pero online tienen que trabajar y resolver los reclamos. Aguardo respuesta urgente.
2918,ABREN CUENTAS TE COBRAN CUALQUIER COSA DE MANTENIMIENTO PERO CUANDO UNO TIENE UNPROBLEMA NADIE RESPONDE Y EN PANDEMIA PEOR. SON UNA VERGUEZA DE BANCO DEL RECONTRA ORTO LA CONCHA DE LA LORA
2919,Sucursal monte grande me maltrato como cliente  No sólo no respetaron el turno que tenía hoy sino que llamaron a la policía diciendo que arme disturbios sólo por pedir que el gerente me de una respuesta de porque no me podía atender teniendo turno. Son una vergüenza
2920,Llamo a todos los tel . No puedo realizar mi descargo . No te atiende nadie y no se puede mandar el reclamo por mail . Una vergüenza . Voy hacer el reclamo en todas mis redes . Estoy podrido de este banco .
2921,Es una vergüenza
2922,Voy a ver quien es el director y lo voy a @ también para que vea cómo funciona todo esto
2923,#MARTINZARICH  PRESIDENTE DEL bbva. Hace meces que quiero comunicarme con el banco . Realice consultas en la web y jamás se contactaron
2924,"Es el pero banco de mi vida son unos estafadores , no abran cuenta acá"
2925,"Buenos días anoche fui a hacer un depósito y el cajero me comió plata, llamo al banco y no me atienden que debo hacer?"
2926,Ojalá un día puedan brindar atención verdadera al usuario.. y no decir cuarenta días lo mismo. “Vaya a la sucursal/saque la clave en el cajero” cuando lo primero que les digo es EL CAJERO BANELCO MAS CERCANO ESTÁ A 130km.
2927,El peor banco en atención al cliente.  Todos te dan turno con horarios. Estos te dejan 3 horas haciendo fila
2928,"Ser ejecutivo de cuenta en el Frances es facil.. no te resuelven nada y te derivan todo a que lo hagas vos.. relsolver un problema ? nah para que?
trabajo facil no? #estafadores"
2929,"Necesito urgente comunicarme con un representante y nadie atiende. No tengo clave digital ni usuario, no iré al banco a exponerme y el formulario digital da error al envío. Cuál es la solución que me darán ?"
2930,"Necesito resolver algo de manera urgente y no me responden por ningun medio, son el peor serivicio que existe. Apenas pueda me cambio de banco."
2931,Este y el galicia. peores bancos de arg. Acabo de denunciar a @bvva por estafa
2932,"- Ingresá a https://www.bbva.com.ar/
- Clickeá en Banca Online ubicado en el margen superior derecho de la pantalla.
- Seleccioná “Registrarme ahora” e ingresá tu DNI.
A continuación contestá las preguntas referidas a tus productos o información que hayas brindado al Banco. Te sugerimos que generes las preguntas de recuperación para que a futuro puedas desbloquear tu Usuario y Clave Digital sin necesidad de acercarte a una sucursal. Hacé click sobre ""Mi Perfil"" en el margen superior derecho y seleccioná la opción “Mis datos y claves” - ""Gestión de claves"" - ""Preguntas de recuperación"". .. esa es la respuesta de su formulario. PERO NO FIGURA LA OPCIÓN DE PREGUNTAS. AUTOMÁTICAMENTE TE PIDE LA CLAVE"
2933,Quería saber cómo hago para resolver un inconveniente que tengo . Estoy intentando comunicarme x teléfono con un “ ejecutivo premiun direct” que nunca atiende
2934,Son de lo peor. Necesito que me den respuesta. Intento hace días comunicarme con uds y es imposible.
2935,Tienen seguro de mascotas? Que cubre?
2936,respondanme el mensaje que les dejé o los denuncio
2937,estafadores
2938,EN 7 MESES NO ME ATENDIERON EL TELÉFONO 1 VEZ
2939,@netflixlat INFORMA QUE COBRAN EL SERVICIO EN PESOS Y EL BANCO ESTÁ COBRANDO EN DÓLARES. QUE EXPLICACIÓN TIENEN
2940,"Es el peor servicio, soy cliente premium, me hicieron levantar reclamo por formulario electronico y la rta. Automatica es q se comunicaban en 72 hs pero nunca me respondieron, no contactaron. Le escribi 4 correos electronicos a mi oficial de cuentas ( lemmi roxana jimena y con mi ex oficial de cuenta leticia paola iros diaz) y tampoco tuve respuesta. Es un servicio pesimo... NUNCA contraten el paquete premium xq no brindan tal servicio."
2941,"No puedo hacer transferencias, que pasa bbva? Siempre un problema diferente"
2942,"Desde el dia 02/09 intento comunicarme con alguien de at al cliente, mande la consulta por mail llenando el formulario y solo dan respuestas automaticas lo mismo con el chat de este facebook, llame por telefono al 0810 222 0000 y NADIE ATIENDE hace mas de 15 dias que nadie me da una solucion!"
2943,NO PIEDO USAR MI TARJETA DE DEBITO
2944,El Santander Rio atiende mejor..y tiene mejor producto
2945,"Como puedo hacer para bloquear mi tarjeta de credito, tengo dos consumos que no realice yo, uno en dolares y otro en pesos. Necesito bloquearla urgente"
2946,"Hola buenas noche me bloqueron mi cuenta en banca online y me pide que haga una nueva contraseña de BBVA la hago pero al momento de ponerlo en la página la contraseña BBVA más el usuario y la contraseña digital me sale "" la contraseña BBVA no es válida para la recuperación """
2947,Trato de comunicarme con ustedes porq si seguimos. Así y las tarjetas me siguen absorbiendo el sueldo no podre pagar el alquiler y me voy a tener qe mudar al hall del banco bbva. Gracias
2948,Tengo un reclamo de atasco de dinero por 17 mil pesos desde mayo... no recibi ningun llamado... mail ... absolutamente nada...
2949,Xq es? Lo quiero pagar si o si y no me deja el banco
2950,"Por favor necesito comunicarme con el banco,  todo el día llamando y nadie atiende"
2951,Falta de respeto este banco pedorro
2952,Son unos estafadores.
2953,Verguenza me dan
2954,Este banco es una vergüenza no abran cuentas acá te desinforman continuamente para que no puedas dar de baja tus productos y seguir cobrándote mantenimiento RATAS
2955,"Estoy llamando hace dos semanas , envío mail, quiero sacar turno y NO RESPONDE NADIE."
2956,"Quiero aumentar el monto de mi tarjetas y no me atienden ni contestan mis mails,ni siquiera los mensajes privados, pésimo servicio"
2957,Estoy llamando hace 4 días al área de inversiones. Que te atiendan en el BBVA es más difícil que meter un doctorado en Harvard
2958,"Si lo peor es tener un servicio al cual no te escuchan. Ustedes solo estan para vender, si el cliente después tiene problemas a ustedes no les importa"
2959,"Quiero saber si me pueden renovar el préstamo , o me den otro"
2960,"Norma Iris Suárez@gmail,com"
2961,Hola me llamaron y me dijieron que me solucionaron el problema con mi tarjeta y mi dinero no aparese es un desastre estoy enferma y me tengo que seguir haciendo problema por ustedes quiero solucionar mi problema y dar de baja mi tarjeta
2962,"Si, esperar q funcione la justicia, y no sigan tratando a los clientes como idiotas, si se equivocan háganse cargo uds. Q dicen cuidan el dinero de los ahorristas de fondos"
2963,"Hola, hace días estamos buscando sacar el resumen de tarjeta de mi mamá, a todo esto se acercó reiteradas veces (siendo una persona de riesgo) a la sucursal de Gregorio de Laferrere, a lo cual no le dieron una solución. 
También intentamos sacarlo por Banca online pero nos pide para registrarse la clave BBVA que se debe sacar en el cajero y no tenemos un pin para esto. 
En la cuenta hay un email resgistrado, que ya no existe!
Y por último no atienden por teléfono.
Qué más tenemos que hacer para tener acceso al resumen? 
Hay voluntad de pago pero ustedes no cooperan. Si me van a responder lo del formulario online es perder el tiempo, dejen de joder a la gente!"
2964,Hola! Pesimo su atencion al cliente! Intento comunicarme por teléfono y es imposibleb hice 2 reclamos via web que no respondieron! Como hago? Tengo que ir a la sucursal???
2965,@bbva_argentina duro es q no atiendan el teléfono y tengan la app caída ... pésima atención... quiero pagar mi tarjeta y es imposible
2966,Una vergüenza la atención. No te atienden los teléfonos. Y los formularios que completas nunca obtienen respuestas. Los teléfonoos de televentas te responden enseguida . Caraduras
2967,llame a todos los 0800 y todos los 0810 y nadie me da solucion
2968,o me solucionan o me dirijo a defensa al consumidor
2969,antes de que fuera cliente me llamaban todos los dias ahora qie me quiero comunicar no puedo
2970,Grasas... son tan grasas
2971,@bbva_argentina algún número para atención telefónica necesito ayudar a alguien para adquirir su tarjeta
2972,"EStimados ya van varios reclamos que hago (9108357830006/ 9108283612000/910262644008) dondo no obtuve respuesta y ahora me dicen que puede demorar 20 dias habiles cuando yo el reclamo lo estoy haciendo hace mas de 70 dias. Me estan cobranddo por el paquete donde lo tengo bonificado, me cobraron desde febrero/Marzo/Abril/Mayo. .. y por otro lado quiero que me informen cunando finaliza la promocion.  porque quiero darme de baja. ESPERO UNA RESPUESTA  Y NO TENER QUE ESPERAR 20 DIAS HABILES."
2973,"Hace 6 meses vengo esperando ayuda, estoy en el exterior. Este banco es una verguenza, mande la planilla varias veces y me responden siempre lo mismo, me hacen dar vueltas y vueltas para estirar la situación. Hace 6 meses que no puedo acceder a mi dinero, este banco me tiene de rehén fuera de mi país, alguien podría ayudarme o darme un consejo? Quiero comenzar a proceder legalmente."
2974,#bbva_argentinateestafa
2975,"DESPUES DE 6 MESES MANDAN UN ESTO POR MAIL, ELLOS SABEN QUE NO LO PUEDO HACER VIA ONLINE Y DESDE EL EXTERIOR PERO TE MIENTEN EN LA CARA Y TE HACEN DAR MIL VUELTAS SIN DARTE UNA SOLICION “Podes solicitar la Clave BBVA  desde el exterior a través de una Identificación positiva de forma automática llamando a Línea BBVA: 0054 11 4346-4800 o Línea Premium: 0054 11 4346-4850 . 
Muchas gracias por escribirnos.
Te saludamos atentamente”"
2976,Días tratando de comunicarme y no atienden
2977,Tiene que hacer la denuncia en atención al consumidor
2978,Denuncia on line
2979,Podrido de estar llamando para nada .
2980,"Hola, es imposibilidad comunicarse telefónicamente desde que empezó la cuarentena. Hubo días que tampoco se pudo operar por tome ranking. Asi no me sirve tener cuenta con uds. Quiero dar de baja mi cuenta. Favor, si me indican los pasos a seguir y como hago para cancelar las cuotas que me quedan en Visa. Gracias"
2981,"Como puedo comunicarme con ustedes? No atienden ni la línea premium y comprar sus productos, ni para eso atienden"
2982,"Hola, me robaron la tarjeta de débito, hice la denuncia con banelco y me dicen que el envío del nuevo plástico lo tengo que coordinar con ustedes pero no atiende nadie y no encuentro la manera de que me la envíen, cada vez que llamo ingrese la opción que ingrese me terminan cortando!!!"
2983,"Cansada de intentar comunicarme y no lograrlo. Nadie responde, hace varios días que quiero hacer un reclamo."
2984,"Hola, quiero hablar con alguien por tel y jamas atienden pero si me llaman para ofrecer cosas 😡"
2985,"Hola, me apareció un CBU de una cuenta de uds, que jamás solicité dar de alta. Me pueden informar de que se trata y porque dan de alta productos que jamás no fueron contratados ni solicitados?"
2986,Llamo al para cambiar el domicilio para recibir la tarjeta que está vencida y no me comunico nunca gracias
2987,Llamo en todo horario a @bbva_argentina y me dicen (habiendo marcado todas las opciones) que la línea Bbva no está disponible en este momento (y así todo el tiempo). Quiero cancelar cuenta y tarjetas... alguien me puede contestar???
2988,Hola !! Como estan? Necesito por favor que me envien el mail de mi oficial de atención !!! No puedo contartame con nadie desde hace dos meses !!! (No tengo online banking porque no tengo claves ni tarjeta parar generarla) Por favor !! Muchas gracias
2989,Hola! Hace 2 días que estoy sin poder usar mi tarjeta bbva mastercard. Se bloquea cuando la presento en el comercio. Hace 2 dias q intento llamar por teléfono y no hay opciones en el preatendedor y tampoco hay asesores para ayudarme a resolverlo. Mandé mails tampoco. Chicos estamos en el año 2020 por favor solo necesito comunicarme con alguien para resolverlo. ¿Entienden xq los bancos digitales y fintech estan creciendo tanto en nuestro país? Es una verguenza. Me llamaron 10 veces en su momento y me ofrecieron cuanta promoción black existia para que me pase a su banco. Suplico una respuesta (sí aunque sea sabado y las 10.54am)
2990,Hola sigo esperando la repuesta ... cuando va a estar disponible la atención telefónica bbva es una verguenza que no contesten!!!
2991,Hola! Hace 1 mes estoy esperando la renovación de la tarjeta. 6 veces estuve todo el día en casa esperando que el correo la traiga y nunca apareció. Y envían el email diciendo que pasaron. Necesito una respuesta ya que al servicio de distribución lo contratan ustedes y no yo.
2992,"Hace más de un mes que me quiero comunicar con ustedes, intente por teléfono, por mail y por mensaje directo y las únicas respuestas que tuve es que ese medio está inhabilitado para hacer consultas, atención al público se la llevaron a marzo muchaches"
2993,Hola! Les hablé al privado. Mi número de fórmulario es el 2304189
2994,"Te atienden muy mal, te maltratan y despues te derivan a estudios juridicos como si fueras el mas moroso del mundo cuando fui mas de 3 veces a las sucursales antes de la cuarentena y nunca me dieron respuesta...el peor banco de todos"
2995,"BASTA DE MENTIRÉ A LA GENTR SON UNOS LADRONES, CORRUPTOS, HIPÓCRITAS , SON UNA EMPREDA PRIVADA Y PARA RECONOCER SUS ERRORES SE ESCONDEN EN POLÍTICAS BUROCRÁTICAS, ME DAN ASCO"
2996,Buen dia... un cajero de bbva sucursal 12 me retuvo mucho dinero .. llame al 0800 para la denuncia...el banco me dijo q no habia dinero sobrante.. no tengo ninguna respuesta del banco... ninguna y esto fue en mayo! Me pueden decir que tengo q hacer!!
2997,Hola! Necesito por favor que se pongan en contacto conmigo🙏🏻 necesito hablar con un oficial de cuentas. Gracias!
2998,Mi mail es patinioleontina@gmail.com
2999,Aguardo respuesta. Muchas gracias 😊
3000,"Estoy hace más de un mes tratando de que alguien me envíe mi tarjeta que se venció 06/2020 que me informan por HOme Banking que la puedo retirar en la sucursal, que queda lejísimo de mi domicilio. Ahora tengo hace 2 días un reclamo por pushing en mi Tarjeta de crédito y no logro que se comuniquen y me indiquen la forma de desconocer compras que realizaron con ese método .Estoy indignada . El próximo paso que me queda es el reclamo en el BCRA"
3001,@bbva_argentina Buenas tardes... A mi novio se le bloqueó la tarjeta de debito...Cuando fue al banco para blanquearla le dijeron que le emitieron una nueva tarjeta y que ya había llegado al domicilio... Cosa que no pasó... Cuando le va a llegar??
3002,"Hola buenas tardes, mi nombre es Luis Figliuolo . Quería comentarles y denunciar que el día 19/6/2020 fui víctima de una estafa o robo “fishing” donde me sacaron una suma elevada de dinero. Hice la denuncia en la  comisaría, fiscalía, el domingo 21/06 y el lunes a primera hora estuve en el banco con las denuncias correspondientes ( ya que el fin de semana nadie responde ) La respuesta del banco BBVA FRANCÉS sucursal 331 de San Isidro fue que debíamos esperar y que nos iban a dar noticias lo antes posible ya que la transferencia pudieron retenerla, bloqueando las cuentas e imposibilitando la transacción ya que el dinero aún no había sido transferido . Nos quedamos tranquilos sabiendo que tenía arreglo y que el dinero no iba a transferirse y que contábamos con la disponibilidad del mismo. Estamos a 17/ 07/2020 casi un mes después de lo sucedido, la respuesta de ellos fue que la misma es “una estafa Telefonica” y que no pudieron hacer nada alegando que debido a la situación actual hubouna falta de comunicación desde la sucursal a la central.  Contamos con los datos del destinatario ya que figuraban en la transacción; se hicieron  3 transferencias a la misma cuenta .  Es una vergüenza total la manera que se manejó el banco en decirnos que las cuentas pudieron bloquearlas y luego comunicarnos lo ante dicho (transferencia realizada). Parecería que actúan en convivencia con el supuesto delincuente en vez de a mi que soy cliente Vip hace 30 años. Por favor pido su ayuda para viralizar este robo “fishing” que se está expandiendo y que el banco BBVA FRANCÉS se lava las manos. Muchas gracias"
3003,"Hola buenas tardes, mi nombre es Luis Figliuolo . Quería comentarles y denunciar que el día 19/6/2020 fui víctima de una estafa o robo “fishing” donde me sacaron una suma elevada de dinero. Hice la denuncia en la  comisaría, fiscalía, el domingo 21/06 y el lunes a primera hora estuve en el banco con las denuncias correspondientes ( ya que el fin de semana nadie responde ) La respuesta del banco BBVA FRANCÉS sucursal 331 de San Isidro fue que debíamos esperar y que nos iban a dar noticias lo antes posible ya que la transferencia pudieron retenerla, bloqueando las cuentas e imposibilitando la transacción ya que el dinero aún no había sido transferido . Nos quedamos tranquilos sabiendo que tenía arreglo y que el dinero no iba a transferirse y que contábamos con la disponibilidad del mismo. Estamos a 17/ 07/2020 casi un mes después de lo sucedido, la respuesta de ellos fue que la misma es “una estafa Telefonica” y que no pudieron hacer nada alegando que debido a la situación actual hubouna falta de comunicación desde la sucursal a la central.  Contamos con los datos del destinatario ya que figuraban en la transacción; se hicieron  3 transferencias a la misma cuenta .  Es una vergüenza total la manera que se manejó el banco en decirnos que las cuentas pudieron bloquearlas y luego comunicarnos lo ante dicho (transferencia realizada). Parecería que actúan en connivencia con el supuesto delincuente en vez de a mi que soy cliente Vip hace 30 años. Por favor pido su ayuda para viralizar este robo “fishing” que se está expandiendo y que el banco BBVA FRANCÉS se lava las manos. Muchas gracias
BBVA Cobros Online en Argentina 

Por favor me ayudan a viralizar 🙏🏻"
3004,"Son una vergüenza!!! Me tuvieron meses sin cobrar el sueldo , garcas!!"
3005,Holaaa! Hace casi 1 mes mande un formulario online por mi reclamo debido a que la atención telefónica se encuentra indisponible. Pueden responderme? El numero de formulario es 2357868. Solicito respuesta urgente! @bbva_argentina
3006,"Buenos dias! A mi papa Le reboran todo su dinero de sus cuentas de @bbva_argentina y hasta le sacaron un crédito a su nombre y esa plata se la transfirieron a otras cuentas. El es Jubilado y le quitaron todos sus ahorros en pesos y dolares, le vaciaron la cuenta y encima un credito que ahora tiene que pagar! El @bbva_argentina evidentemente tiene problemas de seguridad en su sitio web y sitios del banco frances (aplicaciones) no son seguras para operar. Necesitamos que el banco de una respuesta, ya que mi papa realizo múltiples reclamos en sucursal donde es cliente black y en el home banking y no le dan una respuesta favorable y no le devuelven su dinero.El banco no cuida la privacidad de sus clientes y deberia responder a estos casos. Ya estanos tomando las medidas correspondientes, vamos a llegar a los medios de comunicación, reguladores y defensa del consumidor, mi papa es jubilado y el nunca dio sus datos a nadie y le robaron TODO su dinero!! Claramente el credito que le sacaron por 600.000 no lo va a pagar porque no puede y NO corresponde! El @bbva_argentina debe responder ya! Llevamos mas de 20 dias y la respuesta de delitos informáticos y todas las areas dicen que no pueden hacer nada!"
3007,Desastre la atención. Arrepentida de tener esta tarjeta. No te atienden las llsmadas y hacen todo lo posible para cancelar los turnos presenciales. Malisimos y piden donaciones caras duras.
3008,Alguien puede atender los teléfonos por favor????
3009,ME ESTÁN LLAMANDO DESDE HACE DÍAS CADA 10 MINUTOS (DE 10 a 21) DE UN MONTÓN DE TELÉFONOS. ME PONEN UNA MAQUINA QUE DICE QUE ME COMUNIQUE YOOO CON UDS PARA CONTARME SUS BENEFICIOS. LOS VOY A DEMANDAR POR ACOSO ES UNA VERGUENZA !!! LES BLOQUEÉ 6 TELÉFONOS APROX! CUANTOS MÁS TIENEN??????!?? PESADOS !!!! CADA DIEZ MINUTOS DURANTE HORAS Y DÍAS !!!! ACOSADORES !!! CUIDEN A SUS CLIENTES NO LOS ATORMENTEN !
3010,Delincuentes !!!! Estafadores!!!!!!!!!! Solicionen los problemas!!!! Hay que denunciarlos defensa del consumidor y bcra
3011,Bcra debería intervenir ya en esta entidad estafadora
3012,Me he tratado de comunicar por todas las vías y no me dan respuesta que puedo hacer
3013,Decime carlos torres vos me podras ayudar con tres gastos que yo no realice en mi tarjeta de credito ya que hasta ahora ni tus representantes de @bbva_argentina ni @visa_ar me solucionaron nada. Se tiran pelota. Carlos Torres a tu gente le falta empatizar con los problemas nuestros. Por creo que con los unico que empatizan es en facturar
3014,"Estoy intentando comunicarme con la parte de “gestiones especiales” hace dos días me dicen que telefónicamente es la única forma de atención pero SIEMPRE están los operados ocupados, incluso fui a una sucursal y tampoco pudieron solucionarme el problema. me podrían dar una respuesta?"
3015,"Carlos, un gusto... vos podras resolver un caso de COPREC que inocie hace 10 meses y aun el BBVA no resolvio? Que me puso en una situacion 4 en VERAZ siendo que tenia mis productos al dia y hasta un libre de deuda que demostraba todo? Ya que aportas y valoras la educacion seria buenisimo que le expliques a los empleados que un cliente no es un muerto (por mas problema que sea) y que una persona es cliente del banco no de una sucursal, que las respuestas las pueden dar aunque las mismas no sean favorables, responder un mail diciendo que no saben la respuesta y que el sector correspondiente no contesta tambien se valora. No se, me gustaria saber si podrias darme una mano con eso... Gracias por tu tiempo"
3016,"Envié consulta x DM, x contacto homebanking y nada...necesito una respuesta urgente. Es por un plástico que no llegó y venció en setiembre."
3017,Ya mandé formulario de contacto 2 veces !!!!
3018,Hola dejé un mensaje por la tarjeta débito
3019,en bbva me hicieron una ESTAFA virtual.  te llamo el banco? a mi no . se ocupó el banco?? conmigo no . se ocuparon de algo. nooooo o se protegen a los garcas  AHHH Y COMO SI FUERA POCO ME BLOQUEARON LA CUENTA A MI UNA SEMANA.. AHHH Y COMO SI FUERA POCO ME RESPONDIERON UN MAIL DE FRAUDES VIRTUALESDEL BBVA . DICIENDO. RECIBIMOS SU MAIL CON LA DENUNCIA. APROVEMOS PARA OFRECERLE UN SEGURO DE VIDA CON VENEFICIOS. O SEA. TE CAGAN Y ELLOS TE OFRECEN UN SEGURO POR SI TE INFARTAS. AHHH PORQUE SI TE CUHETEAS SUICIDIO NO PAGAN. SON DE CUARTA. TENDRIAN QUE PONER UN KIOSCO.
3020,Q tal escribi mi reclamo q no puedo pagar un saldo q tengo por consumo en dol a pesos por homebanking dice q por ahora no se puede...nececito saldar ese monto urgente....nadie da solucion...solo dicen como hacerlo p no se puede terminar de hacer....respondan¡¡¡¡
3021,Mantenme el resumen de la t visa que no tengo idea que me están cobrando . No atienden el 0800 y la pag no responden lo q necesitas  y el archivo que mandan no se puede abrir . Que alguien responda los pedidos por favor
3022,1167131862
3023,Todos Garcas todossssss
3024,"ATIENDAN A SUS CLIENTES HDRMP, con lo que cobran ni siquiera son capaces de atender el teléfono LACRAS"
3025,"Me dijeron que seguian el tema por mensaje privado. Les puse el problema, les puse capturas en pantalla. En fin, ni bola"
3026,"Buenas tardes Sr. 
Mí nombre es Georgina Pasteloff y soy Asesora de Cuenta de BBVA. Le informo como es de público conocimiento, los Bancos están operando para determinados trámites, siempre sacando turno por Homebanking.
El motivo del contacto es para informarle que el banco finalmente, lo calificó para cambiar a categoría *PREMIUM* manteniendo todo gratis (tal como es el convenio con su empleador) mientras siga acreditando tu sueldo con nosotros a través de la empresa *INC SA*
A continuación le informo todos los beneficios del upgrade:
✓Aumento de límite en tarjetas con límite desde $140.000 en cada una
✓Caja de ahorro en euros
✓Cuenta corriente con descubierto 
✓Tarjeta Visa/MasterCard Platinum
✓NO hay cargo de renovación 
✓NO hay cargo de comisión por uso
✓Suma de millas LATAM(5% extra)
✓Adicionales sin cargo
Atención VIP
✓Tasa preferencial para préstamos.
✓ Acuerdo en cuenta corriente desde $18.000
*SIN SALIR DE SU CASA*
Si le interesa avanzar con la propuesta me puede confirmar por esta vía , o por mí mail detallado debajo y comenzamos a realizar el upgrade. ( *Sujeto a aprobación*)
**Para tener muy en cuenta, la gestión se realiza sin la necesidad de que se acerque a la sucursal y los plásticos nuevos irían a su domicilio.
••No olvides que la calificación dura solo por 10 días••
Cualquier consulta estoy a su disposición y dejo mi casilla de mail al pie de este mensaje!
Muchas gracias
georginamagali.pasteloff@bbva.com@bbva.com
Saludos Cordiales!"
3027,Para esto si se acuerdan
3028,"Sr Presidente Carlos torres Vila bbva_argentina debería entonces enseñar a respetar a los clientes, yo fui muy perjudicada por la mala liquidación de un fondo de inversión y todos los empleados se lavaron las manos y me dijeron q se equivocaron, pero nunca fui comunicada, saqué todo el dinero que uds ,quienes protegían mi dinero , me entregaron en 3 veces por la ventanilla, después de haber quedado congelados en sep 2019 y en Enero de 2020 cuando deposito para hacer una transferencia y no andar por la calle con la plata, uds me sacaron el dinero, aludiendo q se equivocaron cuando me liquidaron, entonces, yo q no tengo idea de liquidación de fondos y uds así como si nada me contestan yyy me equivoqué, eso es ética y responsabilidad, podria explicarmelo de acuerdo a su trayectoria"
3029,Decime @bv
3030,@bbva_argentina decine para que .e pedís que te mandé mensaje por privado si no le das pelota y después como una maquina me decis que me contaste por privado después de 4 horas que te escribí. Vos lees los mensajes? O solamente escribís por inercia?
3031,La realidad no responden los mail q uno envia ...te hacen ir al banco a gente mayor una locura¡¡¡ por q no responde los mail? Q pasa????
3032,caraduras. formulario electrónico.  PONGAN LA CARA Y NO PROTEJAN MAS A LOS GARCAS. UDS SON COMPLICES
3033,son delincuentes. Junto con los que hacen los fraudes O SEGURAMENTE SOCIOS
3034,@bbva_argentina me parece que estas respuestas automáticas no tienen ningún sentido. NO CONTESTAN LOS FORMULARIOS!!!!!!!! NO  CONTESTAN LOS MAILS!!!!!por favor corrobora todos mis mensajes!!!! ME ESTÁN GASTANDO!!!!!
3035,"Hola, desde diciembre acredito sueldo en BBVA. Tenía un regalo de bienvenida correspondiente a millas de Latam que nunca se acreditaron. Ya reclamé 3 veces y no tengo respuesta.  Podrían ayudarme? Gracias"
3036,Hola les escribí por privado
3037,"Hola @bbva_argentina estoy intentando que me tomen un reclamo digital hace TRES MESES. Intento llamar para generar el reclamo por esa vía y aún así no puedo lograr hacerlo. Entiendo la situación pero es una VERGÜENZA que demoren tres meses en responder los mails. Por favor, podrían indicarme por donde puedo canalizar mi consulta para recibir una respuesta efectiva?"
3038,Hola alguien que me explique como generar el home banking desde el cajero?
3039,Estimados. Les envié un DM porque no me llego la compra que hice a traves de la app de GO. Me podran dar una respuesta por favor?
3040,Les hablé al privado!!!!! Por favor necesito que me ayuden.
3041,Hola! Les hablé al privado. Mi número de fórmulario es 2304189. Aguardo respuesta.
3042,Y con lo que deberíamos tener pero nunca nos dieron el usuario después de pasearnos por todos lados?
3043,"Vean mí historia, pude cerrar la cuenta de este banco que se quedó con dinero mío y nunca respondieron ningún reclamo. Hagan lo mismo, tarde o temprano les puede pasar lo mismo! 🤬😣"
3044,@bbva_argentina no hay manera de comunicarse! No atienden ninguna línea telefónica para concretar un trámite tan sencillo como una baja de TC!! En plena cuarentena les parece sensato tener que asistir a una sucursal para una gestión de esta índole? Vergüenza dan! Llené el formulario electrónico y nadie se contacto conmigo! Y me están imputando cargos por consumos que no tengo.
3045,"Gracias Mi consejo al BBVA es que respondan a los clientes. 
El 4/06 que cargue un reclamo en MIS GESTIONES, estoy esperando una respuesta, para eso cargue 3 reclamos más. 
2321656  27Jun
2304224  23Jun
2296310  20Jun
9108366218004  4 junio
@bbva_argentina RESPONDAN!"
3046,"Necesito que me envíen la tarjeta mastercard que se venció en diciembre, ya me canse de reclamar meses sin solución"
3047,Hola! Buenas tardes! Quería hacer una consulta debido a que me mandaron una promoción para adherir mis boletas al debito automático con la tarjeta de crédito hace más de 3 meses que lo realize y todavía no me generaron el descuento de ninguna boleta...llamo me tienen más de 30 min transfiriendome de un numero a otro y finalmente cuando me atienden me cortan ...
3048,@gipigodoy
3049,"hola Necesito contactarme para realizar un reclamo, me están cobrando en mi resumen de tarjeta de crédito. un monto  anual de  latam pass que supuestamente estoy suscripta nunca me suscribí al programa necesito urgente una solución"
3050,"Consulta sobre las promociones que ofrecen desde la app, el 24 de abril estaba vigente la promoción en la tienda stylewatch con un 25% de descuento y 3 cuotas. Realice la compra y al día de hoy ya pasados 3 resúmenes de la tarjeta no me realizaron la devolución. Ingrese reclamo por banca online y me responden desfavorable sin dar argumentos. Como debo realizar el reclamo o  debo mandar carta documento y hacer presentación en defensa al consumidor?"
3051,"Hola, en Shell no me reconocen la tarjeta que cambié por las millas para la carga de combustible"
3052,"Banco francés devolver el dinero que es mío, estafadores @defensoriacaba @defensadelconsumidor_"
3053,SON LA MIERDA HECHA BANCO OJALA SE PUDRAN MAFIOSOS HIJOS DE REMILPUTA
